Date,Expiry,Option Type,Strike Price,LTP,Open Interest,Underlying Value
18-Feb-2026,02-Mar-2026,CE,26350.0,36.5,92560.0,25819.35
18-Feb-2026,02-Mar-2026,CE,26400.0,29.6,430040.0,25819.35
18-Feb-2026,02-Mar-2026,CE,26450.0,25.15,62400.0,25819.35
18-Feb-2026,02-Mar-2026,CE,26500.0,20.45,669435.0,25819.35
18-Feb-2026,02-Mar-2026,CE,26550.0,18.0,48750.0,25819.35
18-Feb-2026,02-Mar-2026,CE,26600.0,14.65,217880.0,25819.35
18-Feb-2026,02-Mar-2026,CE,26650.0,12.85,46475.0,25819.35
18-Feb-2026,02-Mar-2026,CE,26700.0,11.85,196300.0,25819.35
18-Feb-2026,02-Mar-2026,CE,26750.0,10.5,46215.0,25819.35
18-Feb-2026,02-Mar-2026,CE,26800.0,8.25,208715.0,25819.35
18-Feb-2026,02-Mar-2026,CE,26850.0,9.1,22360.0,25819.35
18-Feb-2026,02-Mar-2026,CE,26900.0,7.35,83460.0,25819.35
18-Feb-2026,02-Mar-2026,CE,26950.0,6.5,28665.0,25819.35
18-Feb-2026,02-Mar-2026,CE,27000.0,6.0,473330.0,25819.35
18-Feb-2026,02-Mar-2026,CE,27050.0,5.55,27560.0,25819.35
18-Feb-2026,02-Mar-2026,CE,27100.0,4.8,93210.0,25819.35
18-Feb-2026,02-Mar-2026,CE,27150.0,4.05,7995.0,25819.35
18-Feb-2026,02-Mar-2026,CE,27200.0,3.75,120315.0,25819.35
18-Feb-2026,02-Mar-2026,CE,27250.0,3.35,10855.0,25819.35
18-Feb-2026,02-Mar-2026,CE,27300.0,3.05,217425.0,25819.35
18-Feb-2026,02-Mar-2026,CE,27350.0,3.6,7605.0,25819.35
18-Feb-2026,02-Mar-2026,CE,27400.0,2.85,28535.0,25819.35
18-Feb-2026,02-Mar-2026,CE,27450.0,2.5,7215.0,25819.35
18-Feb-2026,02-Mar-2026,CE,27500.0,2.75,307125.0,25819.35
18-Feb-2026,02-Mar-2026,CE,27550.0,2.5,13910.0,25819.35
18-Feb-2026,02-Mar-2026,CE,27600.0,2.15,47060.0,25819.35
18-Feb-2026,02-Mar-2026,CE,27650.0,2.4,18915.0,25819.35
18-Feb-2026,02-Mar-2026,CE,27700.0,2.2,131885.0,25819.35
18-Feb-2026,02-Mar-2026,PE,23100.0,5.5,206635.0,25819.35
18-Feb-2026,02-Mar-2026,PE,23150.0,5.6,13650.0,25819.35
18-Feb-2026,02-Mar-2026,PE,23200.0,5.8,32175.0,25819.35
18-Feb-2026,02-Mar-2026,PE,23250.0,7.25,18720.0,25819.35
18-Feb-2026,02-Mar-2026,PE,23300.0,6.0,21125.0,25819.35
18-Feb-2026,02-Mar-2026,PE,23350.0,5.5,2795.0,25819.35
18-Feb-2026,02-Mar-2026,PE,23400.0,5.9,14365.0,25819.35
18-Feb-2026,02-Mar-2026,PE,23450.0,7.15,4030.0,25819.35
18-Feb-2026,02-Mar-2026,PE,23500.0,7.1,282295.0,25819.35
18-Feb-2026,02-Mar-2026,PE,23550.0,7.8,2405.0,25819.35
18-Feb-2026,02-Mar-2026,PE,23600.0,7.4,11570.0,25819.35
18-Feb-2026,02-Mar-2026,PE,23650.0,6.95,3250.0,25819.35
18-Feb-2026,02-Mar-2026,PE,23700.0,7.05,13195.0,25819.35
18-Feb-2026,02-Mar-2026,PE,23750.0,7.7,6565.0,25819.35
18-Feb-2026,02-Mar-2026,PE,23800.0,8.0,37050.0,25819.35
18-Feb-2026,02-Mar-2026,PE,23850.0,10.0,5265.0,25819.35
18-Feb-2026,02-Mar-2026,PE,23900.0,10.0,12935.0,25819.35
18-Feb-2026,02-Mar-2026,PE,23950.0,8.75,6370.0,25819.35
18-Feb-2026,02-Mar-2026,PE,24000.0,9.9,331825.0,25819.35
18-Feb-2026,02-Mar-2026,PE,24050.0,11.85,11505.0,25819.35
18-Feb-2026,02-Mar-2026,PE,24100.0,10.1,25870.0,25819.35
18-Feb-2026,02-Mar-2026,PE,24150.0,10.7,6695.0,25819.35
18-Feb-2026,02-Mar-2026,PE,24200.0,11.15,55575.0,25819.35
18-Feb-2026,02-Mar-2026,PE,24250.0,14.05,13455.0,25819.35
18-Feb-2026,02-Mar-2026,PE,24300.0,13.7,82225.0,25819.35
18-Feb-2026,02-Mar-2026,PE,24350.0,14.15,29640.0,25819.35
18-Feb-2026,02-Mar-2026,PE,24400.0,15.1,59085.0,25819.35
18-Feb-2026,02-Mar-2026,PE,24450.0,15.85,30615.0,25819.35
18-Feb-2026,02-Mar-2026,PE,24500.0,16.5,309205.0,25819.35
18-Feb-2026,02-Mar-2026,PE,24550.0,17.75,22750.0,25819.35
18-Feb-2026,02-Mar-2026,PE,24600.0,18.45,124345.0,25819.35
18-Feb-2026,02-Mar-2026,PE,24650.0,18.6,27690.0,25819.35
18-Feb-2026,02-Mar-2026,PE,24700.0,20.1,209690.0,25819.35
18-Feb-2026,02-Mar-2026,PE,24750.0,20.85,36920.0,25819.35
18-Feb-2026,02-Mar-2026,PE,24800.0,23.05,368940.0,25819.35
18-Feb-2026,02-Mar-2026,PE,24850.0,25.05,70655.0,25819.35
18-Feb-2026,02-Mar-2026,PE,24900.0,25.85,237445.0,25819.35
18-Feb-2026,02-Mar-2026,PE,24950.0,28.75,63505.0,25819.35
18-Feb-2026,02-Mar-2026,PE,25000.0,30.95,706160.0,25819.35
18-Feb-2026,02-Mar-2026,PE,25050.0,33.65,56940.0,25819.35
18-Feb-2026,02-Mar-2026,PE,25100.0,36.8,213720.0,25819.35
18-Feb-2026,02-Mar-2026,PE,25150.0,40.45,145275.0,25819.35
18-Feb-2026,02-Mar-2026,PE,25200.0,42.75,408005.0,25819.35
18-Feb-2026,02-Mar-2026,PE,25250.0,48.45,84305.0,25819.35
18-Feb-2026,02-Mar-2026,PE,25300.0,53.3,435760.0,25819.35
18-Feb-2026,02-Mar-2026,PE,25350.0,58.05,108485.0,25819.35
18-Feb-2026,02-Mar-2026,PE,25400.0,65.4,516295.0,25819.35
18-Feb-2026,02-Mar-2026,PE,25450.0,73.0,144235.0,25819.35
18-Feb-2026,02-Mar-2026,PE,25500.0,82.0,939315.0,25819.35
18-Feb-2026,02-Mar-2026,PE,25550.0,91.95,168545.0,25819.35
18-Feb-2026,02-Mar-2026,PE,25600.0,103.0,578435.0,25819.35
18-Feb-2026,02-Mar-2026,PE,25650.0,115.0,157495.0,25819.35
18-Feb-2026,02-Mar-2026,PE,25700.0,131.0,624715.0,25819.35
18-Feb-2026,02-Mar-2026,PE,25750.0,146.8,341120.0,25819.35
18-Feb-2026,02-Mar-2026,PE,25800.0,166.15,566215.0,25819.35
18-Feb-2026,02-Mar-2026,PE,25850.0,187.3,97630.0,25819.35
18-Feb-2026,02-Mar-2026,PE,25900.0,211.0,225095.0,25819.35
18-Feb-2026,02-Mar-2026,PE,25950.0,237.5,43485.0,25819.35
18-Feb-2026,02-Mar-2026,PE,26000.0,265.0,374985.0,25819.35
18-Feb-2026,02-Mar-2026,PE,26050.0,295.6,23335.0,25819.35
18-Feb-2026,02-Mar-2026,PE,26100.0,329.0,74295.0,25819.35
18-Feb-2026,02-Mar-2026,PE,26150.0,364.95,7215.0,25819.35
18-Feb-2026,02-Mar-2026,PE,26200.0,401.25,94055.0,25819.35
18-Feb-2026,02-Mar-2026,PE,26250.0,433.5,2275.0,25819.35
18-Feb-2026,02-Mar-2026,PE,26300.0,480.0,25740.0,25819.35
18-Feb-2026,02-Mar-2026,PE,26350.0,525.0,1950.0,25819.35
18-Feb-2026,02-Mar-2026,PE,26400.0,566.55,24050.0,25819.35
18-Feb-2026,02-Mar-2026,PE,26450.0,608.0,325.0,25819.35
18-Feb-2026,02-Mar-2026,PE,26500.0,656.0,17355.0,25819.35
18-Feb-2026,02-Mar-2026,PE,26550.0,709.5,65.0,25819.35
18-Feb-2026,02-Mar-2026,PE,26600.0,770.0,1820.0,25819.35
18-Feb-2026,02-Mar-2026,PE,26650.0,795.45,,25819.35
18-Feb-2026,02-Mar-2026,PE,26700.0,856.3,65.0,25819.35
18-Feb-2026,02-Mar-2026,PE,26750.0,888.3,130.0,25819.35
18-Feb-2026,02-Mar-2026,PE,26800.0,960.15,195.0,25819.35
18-Feb-2026,02-Mar-2026,PE,26850.0,1004.85,65.0,25819.35
18-Feb-2026,02-Mar-2026,PE,26900.0,1052.65,260.0,25819.35
18-Feb-2026,02-Mar-2026,PE,26950.0,1087.7,195.0,25819.35
18-Feb-2026,02-Mar-2026,PE,27000.0,1151.65,4940.0,25819.35
18-Feb-2026,02-Mar-2026,PE,27050.0,1200.85,65.0,25819.35
18-Feb-2026,02-Mar-2026,PE,27100.0,1246.25,65.0,25819.35
18-Feb-2026,02-Mar-2026,PE,27150.0,1284.5,130.0,25819.35
18-Feb-2026,02-Mar-2026,PE,27200.0,1345.4,65.0,25819.35
18-Feb-2026,02-Mar-2026,PE,27250.0,1395.6,65.0,25819.35
18-Feb-2026,02-Mar-2026,PE,27300.0,1437.65,130.0,25819.35
18-Feb-2026,02-Mar-2026,PE,27350.0,1476.15,65.0,25819.35
18-Feb-2026,02-Mar-2026,PE,27400.0,1525.65,65.0,25819.35
18-Feb-2026,02-Mar-2026,PE,27450.0,1570.8,65.0,25819.35
18-Feb-2026,02-Mar-2026,PE,27500.0,1618.65,195.0,25819.35
18-Feb-2026,02-Mar-2026,PE,27550.0,1683.5,65.0,25819.35
18-Feb-2026,02-Mar-2026,PE,27600.0,1735.6,130.0,25819.35
18-Feb-2026,02-Mar-2026,PE,27650.0,1778.3,65.0,25819.35
18-Feb-2026,02-Mar-2026,PE,27700.0,1857.05,130.0,25819.35
18-Feb-2026,10-Mar-2026,CE,23700.0,,,25819.35
18-Feb-2026,10-Mar-2026,CE,23750.0,,,25819.35
18-Feb-2026,10-Mar-2026,CE,23800.0,,,25819.35
18-Feb-2026,10-Mar-2026,CE,23850.0,,,25819.35
18-Feb-2026,10-Mar-2026,CE,23900.0,,,25819.35
18-Feb-2026,10-Mar-2026,CE,23950.0,,,25819.35
18-Feb-2026,10-Mar-2026,CE,24000.0,1896.45,65.0,25819.35
18-Feb-2026,10-Mar-2026,CE,24050.0,1847.85,65.0,25819.35
18-Feb-2026,10-Mar-2026,CE,24100.0,1799.1,65.0,25819.35
18-Feb-2026,10-Mar-2026,CE,24150.0,1750.3,65.0,25819.35
18-Feb-2026,10-Mar-2026,CE,24200.0,1701.55,65.0,25819.35
18-Feb-2026,10-Mar-2026,CE,24250.0,1653.35,65.0,25819.35
18-Feb-2026,10-Mar-2026,CE,24300.0,1604.3,65.0,25819.35
18-Feb-2026,10-Mar-2026,CE,24350.0,1558.9,65.0,25819.35
18-Feb-2026,10-Mar-2026,CE,24400.0,1509.0,65.0,25819.35
18-Feb-2026,10-Mar-2026,CE,24450.0,1467.6,65.0,25819.35
18-Feb-2026,10-Mar-2026,CE,24500.0,1419.4,65.0,25819.35
18-Feb-2026,10-Mar-2026,CE,24550.0,1366.75,65.0,25819.35
18-Feb-2026,10-Mar-2026,CE,24600.0,1318.8,65.0,25819.35
18-Feb-2026,10-Mar-2026,CE,24650.0,1270.35,65.0,25819.35
18-Feb-2026,10-Mar-2026,CE,24700.0,1222.65,65.0,25819.35
18-Feb-2026,10-Mar-2026,CE,24750.0,1175.6,65.0,25819.35
18-Feb-2026,10-Mar-2026,CE,24800.0,1133.45,65.0,25819.35
18-Feb-2026,10-Mar-2026,CE,24850.0,1083.85,65.0,25819.35
18-Feb-2026,10-Mar-2026,CE,24900.0,1039.5,65.0,25819.35
18-Feb-2026,10-Mar-2026,CE,24950.0,993.05,65.0,25819.35
18-Feb-2026,10-Mar-2026,CE,25000.0,935.6,6240.0,25819.35
18-Feb-2026,10-Mar-2026,CE,25050.0,880.3,195.0,25819.35
18-Feb-2026,10-Mar-2026,CE,25100.0,833.15,3055.0,25819.35
18-Feb-2026,10-Mar-2026,CE,25150.0,793.8,195.0,25819.35
18-Feb-2026,10-Mar-2026,CE,25200.0,767.65,5785.0,25819.35
18-Feb-2026,10-Mar-2026,CE,25250.0,698.2,325.0,25819.35
18-Feb-2026,10-Mar-2026,CE,25300.0,614.35,10725.0,25819.35
18-Feb-2026,10-Mar-2026,CE,25350.0,635.0,520.0,25819.35
18-Feb-2026,10-Mar-2026,CE,25400.0,591.25,6175.0,25819.35
18-Feb-2026,10-Mar-2026,CE,25450.0,550.0,1430.0,25819.35
18-Feb-2026,10-Mar-2026,CE,25500.0,512.55,54015.0,25819.35
18-Feb-2026,10-Mar-2026,CE,25550.0,484.4,3965.0,25819.35
18-Feb-2026,10-Mar-2026,CE,25600.0,441.0,42640.0,25819.35
18-Feb-2026,10-Mar-2026,CE,25650.0,400.85,10465.0,25819.35
18-Feb-2026,10-Mar-2026,CE,25700.0,368.2,39195.0,25819.35
18-Feb-2026,10-Mar-2026,CE,25750.0,330.75,21060.0,25819.35
18-Feb-2026,10-Mar-2026,CE,25800.0,304.0,79300.0,25819.35
18-Feb-2026,10-Mar-2026,CE,25850.0,274.05,12090.0,25819.35
18-Feb-2026,10-Mar-2026,CE,25900.0,247.0,36660.0,25819.35
18-Feb-2026,10-Mar-2026,CE,25950.0,219.15,12025.0,25819.35
18-Feb-2026,10-Mar-2026,CE,26000.0,196.95,172250.0,25819.35
18-Feb-2026,10-Mar-2026,CE,26050.0,171.6,4030.0,25819.35
18-Feb-2026,10-Mar-2026,CE,26100.0,153.65,52975.0,25819.35
18-Feb-2026,10-Mar-2026,CE,26150.0,134.7,7280.0,25819.35
18-Feb-2026,10-Mar-2026,CE,26200.0,116.05,58110.0,25819.35
18-Feb-2026,10-Mar-2026,CE,26250.0,99.45,13715.0,25819.35
18-Feb-2026,10-Mar-2026,CE,26300.0,88.0,48620.0,25819.35
18-Feb-2026,10-Mar-2026,CE,26350.0,75.65,5590.0,25819.35
18-Feb-2026,10-Mar-2026,CE,26400.0,65.95,45240.0,25819.35
18-Feb-2026,10-Mar-2026,CE,26450.0,,,25819.35
18-Feb-2026,10-Mar-2026,CE,26500.0,49.5,143325.0,25819.35
18-Feb-2026,10-Mar-2026,CE,26550.0,,,25819.35
18-Feb-2026,10-Mar-2026,CE,26600.0,35.35,53755.0,25819.35
18-Feb-2026,10-Mar-2026,CE,26650.0,,,25819.35
18-Feb-2026,10-Mar-2026,CE,26700.0,25.5,41665.0,25819.35
18-Feb-2026,10-Mar-2026,CE,26750.0,,,25819.35
18-Feb-2026,10-Mar-2026,CE,26800.0,18.6,63960.0,25819.35
18-Feb-2026,10-Mar-2026,CE,26850.0,16.7,4550.0,25819.35
18-Feb-2026,10-Mar-2026,CE,26900.0,14.75,28535.0,25819.35
18-Feb-2026,10-Mar-2026,CE,26950.0,12.75,29445.0,25819.35
18-Feb-2026,10-Mar-2026,CE,27000.0,11.5,67665.0,25819.35
18-Feb-2026,10-Mar-2026,CE,27050.0,,,25819.35
18-Feb-2026,10-Mar-2026,CE,27100.0,9.55,10465.0,25819.35
18-Feb-2026,10-Mar-2026,CE,27150.0,7.65,4225.0,25819.35
18-Feb-2026,10-Mar-2026,CE,27200.0,7.25,5720.0,25819.35
18-Feb-2026,10-Mar-2026,CE,27250.0,6.65,8190.0,25819.35
18-Feb-2026,10-Mar-2026,CE,27300.0,6.5,4810.0,25819.35
18-Feb-2026,10-Mar-2026,CE,27350.0,5.3,1495.0,25819.35
18-Feb-2026,10-Mar-2026,CE,27400.0,5.65,8970.0,25819.35
18-Feb-2026,10-Mar-2026,CE,27450.0,6.0,3185.0,25819.35
18-Feb-2026,10-Mar-2026,CE,27500.0,4.05,67080.0,25819.35
18-Feb-2026,10-Mar-2026,CE,27550.0,,,25819.35
18-Feb-2026,10-Mar-2026,CE,27600.0,5.0,3120.0,25819.35
18-Feb-2026,10-Mar-2026,CE,27650.0,,,25819.35
18-Feb-2026,10-Mar-2026,CE,27700.0,4.85,65.0,25819.35
18-Feb-2026,10-Mar-2026,PE,23700.0,12.6,16445.0,25819.35
18-Feb-2026,10-Mar-2026,PE,23750.0,15.0,715.0,25819.35
18-Feb-2026,10-Mar-2026,PE,23800.0,15.35,2535.0,25819.35
18-Feb-2026,10-Mar-2026,PE,23850.0,,,25819.35
18-Feb-2026,10-Mar-2026,PE,23900.0,15.5,26260.0,25819.35
18-Feb-2026,10-Mar-2026,PE,23950.0,,,25819.35
18-Feb-2026,10-Mar-2026,PE,24000.0,17.85,59670.0,25819.35
18-Feb-2026,10-Mar-2026,PE,24050.0,28.9,260.0,25819.35
18-Feb-2026,10-Mar-2026,PE,24100.0,21.1,2145.0,25819.35
18-Feb-2026,10-Mar-2026,PE,24150.0,19.6,11050.0,25819.35
18-Feb-2026,10-Mar-2026,PE,24200.0,22.45,18590.0,25819.35
18-Feb-2026,10-Mar-2026,PE,24250.0,25.85,195.0,25819.35
18-Feb-2026,10-Mar-2026,PE,24300.0,21.7,17940.0,25819.35
18-Feb-2026,10-Mar-2026,PE,24350.0,23.5,1170.0,25819.35
18-Feb-2026,10-Mar-2026,PE,24400.0,24.5,5265.0,25819.35
18-Feb-2026,10-Mar-2026,PE,24450.0,26.0,1690.0,25819.35
18-Feb-2026,10-Mar-2026,PE,24500.0,28.8,95680.0,25819.35
18-Feb-2026,10-Mar-2026,PE,24550.0,29.15,2015.0,25819.35
18-Feb-2026,10-Mar-2026,PE,24600.0,30.2,25675.0,25819.35
18-Feb-2026,10-Mar-2026,PE,24650.0,32.6,1950.0,25819.35
18-Feb-2026,10-Mar-2026,PE,24700.0,34.45,53885.0,25819.35
18-Feb-2026,10-Mar-2026,PE,24750.0,36.8,5265.0,25819.35
18-Feb-2026,10-Mar-2026,PE,24800.0,40.2,39260.0,25819.35
18-Feb-2026,10-Mar-2026,PE,24850.0,42.0,5265.0,25819.35
18-Feb-2026,10-Mar-2026,PE,24900.0,45.8,41860.0,25819.35
18-Feb-2026,10-Mar-2026,PE,24950.0,49.35,3770.0,25819.35
18-Feb-2026,10-Mar-2026,PE,25000.0,51.5,158275.0,25819.35
18-Feb-2026,10-Mar-2026,PE,25050.0,55.5,3575.0,25819.35
18-Feb-2026,10-Mar-2026,PE,25100.0,58.05,24310.0,25819.35
18-Feb-2026,10-Mar-2026,PE,25150.0,65.3,4420.0,25819.35
18-Feb-2026,10-Mar-2026,PE,25200.0,71.0,36010.0,25819.35
18-Feb-2026,10-Mar-2026,PE,25250.0,77.15,5980.0,25819.35
18-Feb-2026,10-Mar-2026,PE,25300.0,83.9,38545.0,25819.35
18-Feb-2026,10-Mar-2026,PE,25350.0,91.95,5525.0,25819.35
18-Feb-2026,10-Mar-2026,PE,25400.0,97.0,75985.0,25819.35
18-Feb-2026,10-Mar-2026,PE,25450.0,109.0,4420.0,25819.35
18-Feb-2026,10-Mar-2026,PE,25500.0,118.4,162565.0,25819.35
18-Feb-2026,10-Mar-2026,PE,25550.0,130.4,21970.0,25819.35
18-Feb-2026,10-Mar-2026,PE,25600.0,142.2,67990.0,25819.35
18-Feb-2026,10-Mar-2026,PE,25650.0,155.4,28210.0,25819.35
18-Feb-2026,10-Mar-2026,PE,25700.0,173.15,86580.0,25819.35
18-Feb-2026,10-Mar-2026,PE,25750.0,188.3,24375.0,25819.35
18-Feb-2026,10-Mar-2026,PE,25800.0,206.1,63505.0,25819.35
18-Feb-2026,10-Mar-2026,PE,25850.0,227.3,7150.0,25819.35
18-Feb-2026,10-Mar-2026,PE,25900.0,248.0,28145.0,25819.35
18-Feb-2026,10-Mar-2026,PE,25950.0,272.1,4420.0,25819.35
18-Feb-2026,10-Mar-2026,PE,26000.0,296.6,65715.0,25819.35
18-Feb-2026,10-Mar-2026,PE,26050.0,326.95,1495.0,25819.35
18-Feb-2026,10-Mar-2026,PE,26100.0,357.5,6890.0,25819.35
18-Feb-2026,10-Mar-2026,PE,26150.0,378.65,325.0,25819.35
18-Feb-2026,10-Mar-2026,PE,26200.0,419.0,4940.0,25819.35
18-Feb-2026,10-Mar-2026,PE,26250.0,517.25,260.0,25819.35
18-Feb-2026,10-Mar-2026,PE,26300.0,476.15,1235.0,25819.35
18-Feb-2026,10-Mar-2026,PE,26350.0,536.55,130.0,25819.35
18-Feb-2026,10-Mar-2026,PE,26400.0,583.15,390.0,25819.35
18-Feb-2026,10-Mar-2026,PE,26450.0,612.65,130.0,25819.35
18-Feb-2026,10-Mar-2026,PE,26500.0,649.0,3120.0,25819.35
18-Feb-2026,10-Mar-2026,PE,26550.0,703.45,65.0,25819.35
18-Feb-2026,10-Mar-2026,PE,26600.0,748.6,65.0,25819.35
18-Feb-2026,10-Mar-2026,PE,26650.0,794.05,65.0,25819.35
18-Feb-2026,10-Mar-2026,PE,26700.0,827.1,65.0,25819.35
18-Feb-2026,10-Mar-2026,PE,26750.0,880.6,65.0,25819.35
18-Feb-2026,10-Mar-2026,PE,26800.0,919.15,65.0,25819.35
18-Feb-2026,10-Mar-2026,PE,26850.0,970.95,,25819.35
18-Feb-2026,10-Mar-2026,PE,26900.0,1018.75,,25819.35
18-Feb-2026,10-Mar-2026,PE,26950.0,1058.6,65.0,25819.35
18-Feb-2026,10-Mar-2026,PE,27000.0,1101.65,195.0,25819.35
18-Feb-2026,10-Mar-2026,PE,27050.0,1152.25,65.0,25819.35
18-Feb-2026,10-Mar-2026,PE,27100.0,1207.7,130.0,25819.35
18-Feb-2026,10-Mar-2026,PE,27150.0,1249.05,65.0,25819.35
18-Feb-2026,10-Mar-2026,PE,27200.0,1308.35,130.0,25819.35
18-Feb-2026,10-Mar-2026,PE,27250.0,1350.6,65.0,25819.35
18-Feb-2026,10-Mar-2026,PE,27300.0,1397.3,65.0,25819.35
18-Feb-2026,10-Mar-2026,PE,27350.0,1448.05,65.0,25819.35
18-Feb-2026,10-Mar-2026,PE,27400.0,1497.95,65.0,25819.35
18-Feb-2026,10-Mar-2026,PE,27450.0,1548.0,65.0,25819.35
18-Feb-2026,10-Mar-2026,PE,27500.0,1586.55,65.0,25819.35
18-Feb-2026,10-Mar-2026,PE,27550.0,1636.95,65.0,25819.35
18-Feb-2026,10-Mar-2026,PE,27600.0,1686.6,65.0,25819.35
18-Feb-2026,10-Mar-2026,PE,27650.0,1735.25,65.0,25819.35
18-Feb-2026,10-Mar-2026,PE,27700.0,1785.6,65.0,25819.35
19-Feb-2026,02-Mar-2026,CE,23100.0,2392.05,65.0,25454.35
19-Feb-2026,02-Mar-2026,CE,23150.0,2341.2,65.0,25454.35
19-Feb-2026,02-Mar-2026,CE,23200.0,2295.6,65.0,25454.35
19-Feb-2026,02-Mar-2026,CE,23250.0,2498.7,,25454.35
19-Feb-2026,02-Mar-2026,CE,23300.0,2218.25,130.0,25454.35
19-Feb-2026,02-Mar-2026,CE,23350.0,2144.3,130.0,25454.35
19-Feb-2026,02-Mar-2026,CE,23400.0,2065.5,,25454.35
19-Feb-2026,02-Mar-2026,CE,23450.0,2093.45,130.0,25454.35
19-Feb-2026,02-Mar-2026,CE,23500.0,2030.95,130.0,25454.35
19-Feb-2026,02-Mar-2026,CE,23550.0,1945.85,,25454.35
19-Feb-2026,02-Mar-2026,CE,23600.0,1946.15,130.0,25454.35
19-Feb-2026,02-Mar-2026,CE,23650.0,1858.85,65.0,25454.35
19-Feb-2026,02-Mar-2026,CE,23700.0,1849.4,130.0,25454.35
19-Feb-2026,02-Mar-2026,CE,23750.0,1796.85,130.0,25454.35
19-Feb-2026,02-Mar-2026,CE,23800.0,1746.35,130.0,25454.35
19-Feb-2026,02-Mar-2026,CE,23850.0,1703.25,130.0,25454.35
19-Feb-2026,02-Mar-2026,CE,23900.0,1628.55,130.0,25454.35
19-Feb-2026,02-Mar-2026,CE,23950.0,1583.75,130.0,25454.35
19-Feb-2026,02-Mar-2026,CE,24000.0,1454.25,6240.0,25454.35
19-Feb-2026,02-Mar-2026,CE,24050.0,1511.75,130.0,25454.35
19-Feb-2026,02-Mar-2026,CE,24100.0,1468.8,1170.0,25454.35
19-Feb-2026,02-Mar-2026,CE,24150.0,1408.5,65.0,25454.35
19-Feb-2026,02-Mar-2026,CE,24200.0,1349.6,195.0,25454.35
19-Feb-2026,02-Mar-2026,CE,24250.0,1292.4,65.0,25454.35
19-Feb-2026,02-Mar-2026,CE,24300.0,1236.15,520.0,25454.35
19-Feb-2026,02-Mar-2026,CE,24350.0,1214.1,130.0,25454.35
19-Feb-2026,02-Mar-2026,CE,24400.0,1081.85,195.0,25454.35
19-Feb-2026,02-Mar-2026,CE,24450.0,1109.7,130.0,25454.35
19-Feb-2026,02-Mar-2026,CE,24500.0,972.9,8060.0,25454.35
19-Feb-2026,02-Mar-2026,CE,24550.0,1036.65,260.0,25454.35
19-Feb-2026,02-Mar-2026,CE,24600.0,875.9,650.0,25454.35
19-Feb-2026,02-Mar-2026,CE,24650.0,926.6,1690.0,25454.35
19-Feb-2026,02-Mar-2026,CE,24700.0,799.35,2210.0,25454.35
19-Feb-2026,02-Mar-2026,CE,24750.0,847.4,130.0,25454.35
19-Feb-2026,02-Mar-2026,CE,24800.0,698.0,5525.0,25454.35
19-Feb-2026,02-Mar-2026,CE,24850.0,660.8,845.0,25454.35
19-Feb-2026,02-Mar-2026,CE,24900.0,607.65,29315.0,25454.35
19-Feb-2026,02-Mar-2026,CE,24950.0,562.6,2925.0,25454.35
19-Feb-2026,02-Mar-2026,CE,25000.0,533.55,76635.0,25454.35
19-Feb-2026,02-Mar-2026,CE,25050.0,577.85,2275.0,25454.35
19-Feb-2026,02-Mar-2026,CE,25100.0,453.1,26715.0,25454.35
19-Feb-2026,02-Mar-2026,CE,25150.0,407.4,35685.0,25454.35
19-Feb-2026,02-Mar-2026,CE,25200.0,377.95,111670.0,25454.35
19-Feb-2026,02-Mar-2026,CE,25250.0,340.1,28340.0,25454.35
19-Feb-2026,02-Mar-2026,CE,25300.0,309.8,104065.0,25454.35
19-Feb-2026,02-Mar-2026,CE,25350.0,277.75,47905.0,25454.35
19-Feb-2026,02-Mar-2026,CE,25400.0,247.85,302380.0,25454.35
19-Feb-2026,02-Mar-2026,CE,25450.0,220.4,106730.0,25454.35
19-Feb-2026,02-Mar-2026,CE,25500.0,193.8,876135.0,25454.35
19-Feb-2026,02-Mar-2026,CE,25550.0,170.45,174655.0,25454.35
19-Feb-2026,02-Mar-2026,CE,25600.0,147.75,893945.0,25454.35
19-Feb-2026,02-Mar-2026,CE,25650.0,130.45,301405.0,25454.35
19-Feb-2026,02-Mar-2026,CE,25700.0,113.0,1016470.0,25454.35
19-Feb-2026,02-Mar-2026,CE,25750.0,95.0,446225.0,25454.35
19-Feb-2026,02-Mar-2026,CE,25800.0,85.0,1388790.0,25454.35
19-Feb-2026,02-Mar-2026,CE,25850.0,73.0,340730.0,25454.35
19-Feb-2026,02-Mar-2026,CE,25900.0,63.2,1089985.0,25454.35
19-Feb-2026,02-Mar-2026,CE,25950.0,54.8,250900.0,25454.35
19-Feb-2026,02-Mar-2026,CE,26000.0,47.85,1883635.0,25454.35
19-Feb-2026,02-Mar-2026,CE,26050.0,40.05,161460.0,25454.35
19-Feb-2026,02-Mar-2026,CE,26100.0,34.7,708110.0,25454.35
19-Feb-2026,02-Mar-2026,CE,26150.0,30.75,209885.0,25454.35
19-Feb-2026,02-Mar-2026,CE,26200.0,25.75,899080.0,25454.35
19-Feb-2026,02-Mar-2026,CE,26250.0,23.1,176345.0,25454.35
19-Feb-2026,02-Mar-2026,CE,26300.0,20.55,472095.0,25454.35
19-Feb-2026,02-Mar-2026,CE,26350.0,18.65,86125.0,25454.35
19-Feb-2026,02-Mar-2026,CE,26400.0,16.65,549770.0,25454.35
19-Feb-2026,02-Mar-2026,CE,26450.0,15.95,70720.0,25454.35
19-Feb-2026,02-Mar-2026,CE,26500.0,13.85,625040.0,25454.35
